Hostname,Customer,Application,Eth0,Eth1,Env,Release,VIP,CPU,Mem,PDC,DAR 
csu581.cs.kadaster.nl,lvbag,lvbag-web,10.91.9.68,10.253.120.61,prod,WSP_1_0_7_0,10.91.119.2,1,1.96 GB,BAG-LV,bag-wsp-dar:1.0.1.0,cs.kadaster.nl,28,Almere
csu583.cs.kadaster.nl,bgt,bgt-gopubwf-eto,10.91.9.70,10.253.123.140,prod,EAP_4_1_2_0,10.91.119.113,1,1.96 GB,BGT-LV,bgt-gpw-jboss-dar:0.0.7,cs.kadaster.nl,28,Almere
csu585.cs.kadaster.nl,bgt,bgt-gpw-eto,10.91.9.72,10.253.121.238,prod,JAP_4_0_11_0,10.91.119.153,1,1.96 GB,BGT-LV,,cs.kadaster.nl,28,Almere
csu587.cs.kadaster.nl,bgt,bgt-app,10.91.9.74,10.253.123.130,prod,JAP_3_1_3_0,10.91.119.95,2,3.86 GB,BGT-LV,bgt-dar:2.0.60.06,cs.kadaster.nl,31,Almere
csu591.cs.kadaster.nl,bgt,bgt-gpw,10.91.9.78,10.253.123.111,prod,JAP_4_0_11_0,10.91.119.17,1,1.96 GB,BGT-LV,,cs.kadaster.nl,28,Almere
csu593.cs.kadaster.nl,bgt,bgt-gopubwf,10.91.9.80,10.253.123.113,prod,EAP_4_1_2_0,10.91.119.63,1,1.96 GB,BGT-LV,bgt-gpw-jboss-dar:0.0.7,cs.kadaster.nl,28,Almere
csu595.cs.kadaster.nl,lki,lki-wdv-app,10.91.9.82,10.253.123.114,prod,JAP_4_0_11_0,10.91.119.212,1,1.96 GB,LKI,wdv-dar:2.1.0.1,cs.kadaster.nl,28,Almere
csu597.cs.kadaster.nl,loc,brk-aka4,10.91.9.84,10.253.123.103,prod,JAP_4_0_11_0,10.91.119.213,1,1.96 GB,BRK-BAG Locatie,,cs.kadaster.nl,28,Almere
csu599.cs.kadaster.nl,kpv,kpv-frontend,10.91.9.86,10.253.123.33,prod,JAP_4_0_11_0,10.91.119.204,2,3.87 GB,Kadastrale Perceelsvorming (KPV),,cs.kadaster.nl,28,Almere
csu600.cs.kadaster.nl,iad,iad-web,10.91.9.87,10.253.120.64,prod,JAP_4_0_11_0,10.91.119.187,1,1.96 GB,Inzage Archief Documenten ,iad-dar:1.3.0.25,cs.kadaster.nl,28,Amsterdam
csu601.cs.kadaster.nl,splits,splits-app-eto,10.91.9.88,10.253.120.59,prod,JAP_4_0_11_0,10.91.119.1,2,3.87 GB,Kadastrale Perceelsvorming (KPV),splits-eto-dar:4.1.2.1,cs.kadaster.nl,28,Almere
csu602.cs.kadaster.nl,lvbag,lvbag-web,10.91.9.89,10.253.120.62,prod,WSP_1_0_7_0,10.91.119.2,1,1.96 GB,BAG-LV,bag-wsp-dar:1.0.1.0,cs.kadaster.nl,28,Amsterdam
csu603.cs.kadaster.nl,splits,splits-app-web,10.91.9.90,10.253.120.56,prod,JAP_4_0_11_0,10.91.119.172,2,3.87 GB,Kadastrale Perceelsvorming (KPV),splits-dar:4.1.3.1,cs.kadaster.nl,28,Almere
csu604.cs.kadaster.nl,splits,splits-app-eto,10.91.9.91,10.253.120.58,prod,JAP_4_0_11_0,10.91.119.1,2,3.87 GB,Kadastrale Perceelsvorming (KPV),splits-eto-dar:4.1.2.1,cs.kadaster.nl,28,Amsterdam
csu605.cs.kadaster.nl,splits,splits-geos-gbkn-wfs,10.91.9.92,10.253.120.55,prod,JAP_4_0_11_0,10.91.119.49,2,3.87 GB,Kadastrale Perceelsvorming (KPV),splits-gbkn-wfs-geoserver-dar:4.1.0.3,cs.kadaster.nl,28,Almere
csu606.cs.kadaster.nl,splits,splits-app-web,10.91.9.93,10.253.120.57,prod,JAP_4_0_11_0,10.91.119.172,2,3.87 GB,Kadastrale Perceelsvorming (KPV),splits-dar:4.1.3.1,cs.kadaster.nl,28,Amsterdam
csu607.cs.kadaster.nl,splits,splits-geos-gbkn-wms,10.91.9.94,10.253.120.52,prod,JAP_4_0_11_0,10.91.119.81,3,5.84 GB,Kadastrale Perceelsvorming (KPV),splits-gbkn-wms-geoserver-dar:4.1.0.3,cs.kadaster.nl,28,Almere
csu608.cs.kadaster.nl,splits,splits-geos-gbkn-wfs,10.91.9.95,10.253.120.54,prod,JAP_4_0_11_0,10.91.119.49,2,3.87 GB,Kadastrale Perceelsvorming (KPV),splits-gbkn-wfs-geoserver-dar:4.1.0.3,cs.kadaster.nl,28,Amsterdam
csu609.cs.kadaster.nl,splits,splits-geos-perc-wfs,10.91.9.96,10.253.120.50,prod,JAP_4_0_11_0,10.91.119.211,2,3.87 GB,Kadastrale Perceelsvorming (KPV),splits-perceel-wfs-geoserver-dar:4.1.1.0,cs.kadaster.nl,28,Almere
csu610.cs.kadaster.nl,splits,splits-geos-gbkn-wms,10.91.9.97,10.253.120.53,prod,JAP_4_0_11_0,10.91.119.81,3,5.84 GB,Kadastrale Perceelsvorming (KPV),splits-gbkn-wms-geoserver-dar:4.1.0.3,cs.kadaster.nl,28,Amsterdam
csu611.cs.kadaster.nl,splits,splits-geos-perc-wms,10.91.9.98,10.253.120.48,prod,JAP_4_0_11_0,10.91.119.72,3,5.84 GB,Kadastrale Perceelsvorming (KPV),splits-perceel-wms-geoserver-dar:4.1.1.1,cs.kadaster.nl,28,Almere
csu612.cs.kadaster.nl,splits,splits-geos-perc-wfs,10.91.9.99,10.253.120.51,prod,JAP_4_0_11_0,10.91.119.211,2,3.87 GB,Kadastrale Perceelsvorming (KPV),splits-perceel-wfs-geoserver-dar:4.1.1.0,cs.kadaster.nl,28,Amsterdam
csu613.cs.kadaster.nl,splits,splits-process,10.91.9.100,10.253.120.46,prod,JAP_4_0_11_0,10.91.119.120,3,5.84 GB,Kadastrale Perceelsvorming (KPV),brk-mutatieservice-dar:1.5.1.101,cs.kadaster.nl,28,Almere
csu614.cs.kadaster.nl,splits,splits-geos-perc-wms,10.91.9.101,10.253.120.49,prod,JAP_4_0_11_0,10.91.119.72,3,5.84 GB,Kadastrale Perceelsvorming (KPV),splits-perceel-wms-geoserver-dar:4.1.1.1,cs.kadaster.nl,28,Amsterdam
csu615.cs.kadaster.nl,bgt,bgt-app-eto,10.91.9.102,10.253.120.29,prod,JAP_3_1_3_0,10.91.119.85,2,3.86 GB,BGT-LV,,cs.kadaster.nl,31,Almere
csu616.cs.kadaster.nl,splits,splits-process,10.91.9.103,10.253.120.47,prod,JAP_4_0_11_0,10.91.119.120,3,5.84 GB,Kadastrale Perceelsvorming (KPV),brk-mutatieservice-dar:1.5.1.101,cs.kadaster.nl,28,Amsterdam
csu617.cs.kadaster.nl,lvbag,lvbag-vs-audit,10.91.9.104,10.253.120.25,prod,JAP_4_0_11_0,10.91.119.30,1,1.96 GB,BAG-LV,bag-audit-dar:2.10.1.1,cs.kadaster.nl,28,Almere
csu618.cs.kadaster.nl,bgt,bgt-app-eto,10.91.9.105,10.253.120.30,prod,JAP_3_1_3_0,10.91.119.85,2,3.86 GB,BGT-LV,,cs.kadaster.nl,31,Amsterdam
csu619.cs.kadaster.nl,sapgw,ig1,10.91.9.106,10.253.120.19,prod,SOL_3_1_2_0,sapgwi01/sapgwi00,2,7.81 GB,SAP-basis&interfaces,,cs.kadaster.nl,94,Almere
csu620.cs.kadaster.nl,lvbag,lvbag-vs-audit,10.91.9.107,10.253.120.26,prod,JAP_4_0_11_0,10.91.119.30,1,1.96 GB,BAG-LV,bag-audit-dar:2.10.1.1,cs.kadaster.nl,28,Amsterdam
csu621.cs.kadaster.nl,sapgw,qg1,10.91.9.108,10.253.120.18,prod,SOL_3_1_2_0,sapgwq01/sapgwq00,2,7.81 GB,SAP-basis&interfaces,,cs.kadaster.nl,94,Almere
csu622.cs.kadaster.nl,sapgw,pg1,10.91.9.109,10.253.120.17,prod,SOL_3_1_2_0,sapgwp01/sapgwp00,2,7.81 GB,SAP-basis&interfaces,,cs.kadaster.nl,94,Amsterdam
csu623.cs.kadaster.nl,lki,lki-brk-ws,10.91.9.110,10.253.120.16,prod,JAP_4_0_11_0,10.91.119.163,2,3.87 GB,LKI,lki-brk-ws-dar:1.0.0.6,cs.kadaster.nl,28,Almere
csu624.cs.kadaster.nl,lki,lki-brk-ws,10.91.9.111,10.253.120.15,prod,JAP_4_0_11_0,10.91.119.163,2,3.87 GB,LKI,lki-brk-ws-dar:1.0.0.6,cs.kadaster.nl,28,Amsterdam
csu625.cs.kadaster.nl,lki,lki-hvk-process,10.91.9.112,10.253.120.13,prod,JAP_4_0_11_0,10.91.119.11,2,3.87 GB,LKI,hvk-aanvragen-dar:1.0.0.42,cs.kadaster.nl,28,Almere
csu626.cs.kadaster.nl,lki,lki-hvk-process,10.91.9.113,10.253.120.14,prod,JAP_4_0_11_0,10.91.119.11,2,3.87 GB,LKI,hvk-aanvragen-dar:1.0.0.42,cs.kadaster.nl,28,Amsterdam
csu627.cs.kadaster.nl,lki,lki-process,10.91.9.114,10.253.120.11,prod,JAP_4_0_11_0,10.91.119.191,2,3.87 GB,LKI,brk-fingis-mutatieservice-dar:1.3.0.4,cs.kadaster.nl,28,Almere
csu628.cs.kadaster.nl,lki,lki-process,10.91.9.115,10.253.120.12,prod,JAP_4_0_11_0,10.91.119.191,2,3.87 GB,LKI,brk-fingis-mutatieservice-dar:1.3.0.4,cs.kadaster.nl,28,Amsterdam
csu629.cs.kadaster.nl,pdok,pdok-intern,10.91.9.116,10.253.120.1,prod,WSP_1_0_7_0,10.91.119.101,1,1.96 GB,PDOK,pdok-intern-dar:1.0.4.2,cs.kadaster.nl,28,Almere
csu630.cs.kadaster.nl,pdok,pdok-intern,10.91.9.117,10.253.120.2,prod,WSP_1_0_7_0,10.91.119.101,1,1.96 GB,PDOK,pdok-intern-dar:1.0.4.2,cs.kadaster.nl,28,Amsterdam
csu631.cs.kadaster.nl,gds,gds-app,10.91.9.118,10.253.121.250,prod,JAP_3_1_3_0,10.91.119.252,2,3.86 GB,Generieke Download Service (GDS2),gds-dar:2.7.0.8,cs.kadaster.nl,31,Almere
csu632.cs.kadaster.nl,gds,gds-app,10.91.9.119,10.253.120.254,prod,JAP_3_1_3_0,10.91.119.252,2,3.86 GB,Generieke Download Service (GDS2),gds-dar:2.7.0.8,cs.kadaster.nl,31,Amsterdam
csu633.cs.kadaster.nl,isps,isps-apprecht-ws,10.91.9.120,10.253.121.251,prod,JAP_4_0_11_0,10.91.119.182,1,1.96 GB,ISPS,isps-app-dar:0.0.0.9,cs.kadaster.nl,28,Almere
csu634.cs.kadaster.nl,isps,isps-apprecht-ws,10.91.9.121,10.253.121.249,prod,JAP_4_0_11_0,10.91.119.182,1,1.96 GB,ISPS,isps-app-dar:0.0.0.9,cs.kadaster.nl,28,Amsterdam
csu635.cs.kadaster.nl,dba,epc-db,10.91.9.122,10.253.121.248,prod,HDP_1_1_2_0,10.91.119.12,2,3.86 GB,EPC,,cs.kadaster.nl,151,Almere
csu636.cs.kadaster.nl,dba,epc-db,10.91.9.123,10.253.121.252,prod,HDP_1_1_2_0,10.91.119.12,2,3.86 GB,EPC,,cs.kadaster.nl,151,Amsterdam
csu637.cs.kadaster.nl,dba,pdok-db,10.91.9.124,10.253.121.223,prod,HDP_1_1_2_0,10.91.119.3,8,31.43 GB,PDOK,,cs.kadaster.nl,871,Almere
csu638.cs.kadaster.nl,pdok,pdok-nfs,10.91.9.125,10.253.121.237,prod,PLP_BEHEER_2_0_21_0,,1,1.96 GB,PLP Kadaster beheertooling,pdok-nfs-dar:1.0.1.6,cs.kadaster.nl,7916,Amsterdam
csu639.cs.kadaster.nl,dba,pdok-dbngr,10.91.9.126,10.253.121.222,prod,HDP_1_1_2_0,10.91.119.241,2,3.86 GB,PDOK,,cs.kadaster.nl,511,Almere
csu640.cs.kadaster.nl,dba,pdok-db,10.91.9.127,10.253.121.228,prod,HDP_1_1_2_0,10.91.119.3,8,31.43 GB,PDOK,,cs.kadaster.nl,871,Amsterdam
csu642.cs.kadaster.nl,dba,pdok-dbngr,10.91.9.129,10.253.121.224,prod,HDP_1_1_2_0,10.91.119.241,2,3.86 GB,PDOK,,cs.kadaster.nl,511,Amsterdam
csu645.cs.kadaster.nl,pdok,pdok-viewer,10.91.9.132,10.253.123.246,prod,WSP_1_0_7_0,10.91.119.193,2,3.87 GB,PDOK,pdok-viewer-dar:1.0.2.57,cs.kadaster.nl,28,Almere
csu646.cs.kadaster.nl,pdok,pdok-nfstiles,10.91.9.133,10.253.123.254,prod,PLP_BEHEER_2_0_21_0,,1,1.96 GB,PLP Kadaster beheertooling,pdok-nfstiles-dar:1.0.0.0,cs.kadaster.nl,3978,Amsterdam
csu647.cs.kadaster.nl,pdok,pdok-apps,10.91.9.134,10.253.123.244,prod,JAP_4_0_11_0,10.91.119.50,2,3.87 GB,PDOK,pdok-apps-dar:1.0.1.32,cs.kadaster.nl,28,Almere
csu649.cs.kadaster.nl,pdok,pdok-dginvector,10.91.9.136,10.253.123.240,prod,JAP_4_0_11_0,10.91.119.22,4,3.87 GB,PDOK,pdok-dginvector-dar:1.0.1.14,cs.kadaster.nl,28,Almere
csu650.cs.kadaster.nl,pdok,pdok-viewer,10.91.9.137,10.253.123.247,prod,WSP_1_0_7_0,10.91.119.193,2,3.87 GB,PDOK,pdok-viewer-dar:1.0.2.57,cs.kadaster.nl,28,Amsterdam
csu651.cs.kadaster.nl,pdok,pdok-dginvector,10.91.9.138,10.253.123.241,prod,JAP_4_0_11_0,10.91.119.22,4,3.87 GB,PDOK,pdok-dginvector-dar:1.0.1.14,cs.kadaster.nl,28,Almere
csu652.cs.kadaster.nl,pdok,pdok-apps,10.91.9.139,10.253.123.245,prod,JAP_4_0_11_0,10.91.119.50,2,3.87 GB,PDOK,pdok-apps-dar:1.0.1.32,cs.kadaster.nl,28,Amsterdam
csu653.cs.kadaster.nl,pdok,pdok-dmpublic,10.91.9.140,10.253.123.239,prod,JAP_4_0_11_0,10.91.119.141,4,3.87 GB,PDOK,pdok-dmpublic-dar:3.0.0.91,cs.kadaster.nl,28,Almere
csu654.cs.kadaster.nl,pdok,pdok-dginvector,10.91.9.141,10.253.123.243,prod,JAP_4_0_11_0,10.91.119.22,4,3.87 GB,PDOK,pdok-dginvector-dar:1.0.1.14,cs.kadaster.nl,28,Amsterdam
csu655.cs.kadaster.nl,pdok,pdok-dmregie,10.91.9.142,10.253.123.236,prod,JAP_4_0_11_0,10.91.119.232,4,3.87 GB,PDOK,pdok-dmregie-dar:3.0.0.91;pdok-catalogus:1.0.0.33,cs.kadaster.nl,28,Almere
csu656.cs.kadaster.nl,pdok,pdok-dginvector,10.91.9.143,10.253.123.242,prod,JAP_4_0_11_0,10.91.119.22,4,3.87 GB,PDOK,pdok-dginvector-dar:1.0.1.14,cs.kadaster.nl,28,Amsterdam
csu657.cs.kadaster.nl,pdok,pdok-geowebcache,10.91.9.144,10.253.123.221,prod,JAP_4_0_11_0,10.91.119.93,2,3.87 GB,PDOK,pdok-geowebcache-dar:1.0.1.25,cs.kadaster.nl,28,Almere
csu658.cs.kadaster.nl,pdok,pdok-dmpublic,10.91.9.145,10.253.123.238,prod,JAP_4_0_11_0,10.91.119.141,4,3.87 GB,PDOK,pdok-dmpublic-dar:3.0.0.91,cs.kadaster.nl,28,Amsterdam
csu659.cs.kadaster.nl,pdok,pdok-gsinvector,10.91.9.146,10.253.123.220,prod,JAP_4_0_11_0,10.91.119.65,4,3.87 GB,PDOK,pdok-gsinvector-dar:1.0.1.79,cs.kadaster.nl,28,Almere
csu660.cs.kadaster.nl,pdok,pdok-dmregie,10.91.9.147,10.253.123.231,prod,JAP_4_0_11_0,10.91.119.232,4,3.87 GB,PDOK,pdok-dmregie-dar:3.0.0.91;pdok-catalogus:1.0.0.33,cs.kadaster.nl,28,Amsterdam
csu661.cs.kadaster.nl,pdok,pdok-gsinvector,10.91.9.148,10.253.123.214,prod,JAP_4_0_11_0,10.91.119.65,4,3.87 GB,PDOK,pdok-gsinvector-dar:1.0.1.79,cs.kadaster.nl,28,Almere
csu662.cs.kadaster.nl,pdok,pdok-geowebcache,10.91.9.149,10.253.123.230,prod,JAP_4_0_11_0,10.91.119.93,2,3.87 GB,PDOK,pdok-geowebcache-dar:1.0.1.25,cs.kadaster.nl,28,Amsterdam
csu663.cs.kadaster.nl,pdok,pdok-ngr,10.91.9.150,10.253.123.206,prod,JAP_4_0_11_0,10.91.119.184,4,3.87 GB,PDOK,pdok-ngr-dar:1.0.1.9,cs.kadaster.nl,28,Almere
csu664.cs.kadaster.nl,pdok,pdok-gsinvector,10.91.9.151,10.253.123.213,prod,JAP_4_0_11_0,10.91.119.65,4,3.87 GB,PDOK,pdok-gsinvector-dar:1.0.1.79,cs.kadaster.nl,28,Amsterdam
csu665.cs.kadaster.nl,pdok,pdok-staging-tiling,10.91.9.152,10.253.123.204,prod,JAP_4_0_11_0,10.91.119.104,4,3.87 GB,PDOK,pdok-staging-tiling-dar:1.0.0.12,cs.kadaster.nl,28,Almere
csu666.cs.kadaster.nl,pdok,pdok-gsinvector,10.91.9.153,10.253.123.218,prod,JAP_4_0_11_0,10.91.119.65,4,3.87 GB,PDOK,pdok-gsinvector-dar:1.0.1.79,cs.kadaster.nl,28,Amsterdam
csu667.cs.kadaster.nl,pdok,pdok-gsnlvector,10.91.9.154,10.253.123.195,prod,JAP_4_0_11_0,10.91.119.13,2,3.87 GB,PDOK,pdok-gsnlvector-dar:1.0.1.79,cs.kadaster.nl,28,Almere
csu668.cs.kadaster.nl,pdok,pdok-ngr,10.91.9.155,10.253.123.207,prod,JAP_4_0_11_0,10.91.119.184,4,3.87 GB,PDOK,pdok-ngr-dar:1.0.1.9,cs.kadaster.nl,28,Amsterdam
csu669.cs.kadaster.nl,pdok,pdok-gsnlvector,10.91.9.156,10.253.123.186,prod,JAP_4_0_11_0,10.91.119.13,2,3.87 GB,PDOK,pdok-gsnlvector-dar:1.0.1.79,cs.kadaster.nl,28,Almere
csu670.cs.kadaster.nl,pdok,pdok-staging-tiling,10.91.9.157,10.253.123.205,prod,JAP_4_0_11_0,10.91.119.104,4,3.87 GB,PDOK,pdok-staging-tiling-dar:1.0.0.12,cs.kadaster.nl,28,Amsterdam
csu671.cs.kadaster.nl,pdok,pdok-gsnlraster,10.91.9.158,10.253.123.217,prod,JAP_4_0_11_0,10.91.119.132,2,3.87 GB,PDOK,pdok-gsnlraster-dar:1.0.1.79,cs.kadaster.nl,28,Almere
csu672.cs.kadaster.nl,pdok,pdok-gsnlvector,10.91.9.159,10.253.123.198,prod,JAP_4_0_11_0,10.91.119.13,2,3.87 GB,PDOK,pdok-gsnlvector-dar:1.0.1.79,cs.kadaster.nl,28,Amsterdam
csu673.cs.kadaster.nl,kpv,kpv-process,10.91.9.160,10.253.123.32,prod,JAP_4_0_11_0,10.91.119.4,2,3.87 GB,Kadastrale Perceelsvorming (KPV),,cs.kadaster.nl,28,Almere
csu674.cs.kadaster.nl,pdok,pdok-gsnlvector,10.91.9.161,10.253.123.235,prod,JAP_4_0_11_0,10.91.119.13,2,3.87 GB,PDOK,pdok-gsnlvector-dar:1.0.1.79,cs.kadaster.nl,28,Amsterdam
csu675.cs.kadaster.nl,kpv,kpv-services,10.91.9.162,10.253.123.27,prod,JAP_4_0_11_0,10.91.119.214,2,3.87 GB,Kadastrale Perceelsvorming (KPV),,cs.kadaster.nl,28,Almere
csu676.cs.kadaster.nl,pdok,pdok-gsnlraster,10.91.9.163,10.253.123.216,prod,JAP_4_0_11_0,10.91.119.132,2,3.87 GB,PDOK,pdok-gsnlraster-dar:1.0.1.79,cs.kadaster.nl,28,Amsterdam
csu677.cs.kadaster.nl,kpv,kpv-web,10.91.9.164,10.253.123.22,prod,WSP_1_0_7_0,10.91.119.194,2,3.87 GB,Kadastrale Perceelsvorming (KPV),,cs.kadaster.nl,28,Almere
csu890.bhr.kadaster.nl,plp,plp_deployit_server,10.94.1.90,10.245.123.234,bhr,PLP_KADASTER_1_0_1_0,,2,7.81 GB,PLP Kadaster beheertooling,iad-dar:1.3.0.5;bag-audit-dar:2.10.1.1;leveringservice-dar:0.0.23;gds-dar:3.0.0.6;eventmanager-dar:0.0.0.9;adr-dar:2.0.0.18;brk-mutatieservice-dar:1.5.1.19;lki-brk-ws-dar:1.0.1.0;wdv-dar:2.1.0.2;hvk-aanvragen-dar:1.0.0.42;mutatiesensor-dar:2.0.11;PLP-Tomcat-dar:2_0_17_0-20140625-134720;splits-dar:4.1.0.29,bhr.kadaster.nl,48,Amsterdam
csu892.bhr.kadaster.nl,plp,plp_orchestration_server,10.94.1.92,10.245.123.233,bhr,PLP_BEHEER_2_0_21_0,,2,1.96 GB,PLP beheertooling,,bhr.kadaster.nl,28,Amsterdam
csu895.cs.kadaster.nl,plp,jap-splunk,10.94.1.95,10.253.123.208,bhr,PLP_BEHEER_2_0_21_0,,2,3.86 GB,PLP beheertooling,,cs.kadaster.nl,36,Almere
csu896.cs.kadaster.nl,plp,jap-splunk,10.94.1.96,10.253.123.209,bhr,PLP_BEHEER_2_0_21_0,,2,3.86 GB,PLP beheertooling,,cs.kadaster.nl,36,Amsterdam
csu898.bhr.kadaster.nl,plp,plp_orchestration_server,10.94.1.98,10.245.123.240,bhr,PLP_BEHEER_2_0_21_0,,2,1.96 GB,PLP beheertooling,iad-dar:1.3.0.26-20141121-013307;gvf-app-dar:2.0.0.9-20141029-164429;bag-audit-dar:2.13.0.3-20141120-083035;bag-wsp-dar:1.0.1.1-20141113-074331;cdit-dashboard-dar:1.0.0.26;eventmanager-dar:0.0.0.9;adr-dar:2.0.0.21;grenscorrectie-eto-dar:0.0.44.95;PLP-tomcat:2.0;hvk-aanvragen-dar:1.0.0.42;splits-dar:4.1.4.0;pdok-intern-dar:1.0.4.8;pdok-viewer-dar:1.0.2.57;leveringservice-dar:0.0.25;gds-dar:2.7.0.8;brk-mutatieservice-dar:1.5.2.32;grenscorrectie-dar:0.0.44.95;lki-brk-ws-dar:1.0.1.0;wdv-dar:2.1.0.2;mutatiesensor-dar:2.0.11;gebied-beheer-dar:0.0.0.10-20141120-223038,bhr.kadaster.nl,65,Amsterdam
csu899.bhr.kadaster.nl,plp,plp_deployit_server_2,10.94.1.99,10.245.123.221,bhr,PLP_KADASTER_1_0_1_0,,2,7.81 GB,PLP Kadaster beheertooling,,bhr.kadaster.nl,48,Almere
ftu265.fto.kadaster.nl,roo,roo-val,10.60.57.5,10.252.122.10,fto,PLP_ROO_1_0_12_0,10.60.119.183,4,7.80 GB,RO-online,roo-plp-val-dar:2.2.7.203,fto.kadaster.nl,28,Almere
ftu266.fto.kadaster.nl,dba,pdok-appsdb,10.60.57.6,10.252.121.227,fto,HDP_1_1_2_0,10.60.118.3,2,3.86 GB,PDOK,,fto.kadaster.nl,151,Amsterdam
ftu267.fto.kadaster.nl,roo,roo-web,10.60.57.7,10.252.122.17,fto,PLP_ROO_1_0_12_0,10.60.119.176,2,3.86 GB,RO-online,roo-plp-web-dar:2.2.7.203,fto.kadaster.nl,28,Almere
ftu272.fto.kadaster.nl,aa,aa-mail,10.60.57.12,10.252.121.224,fto,JAP_4_0_12_0,10.60.118.1,1,1.96 GB,AA,massale-mail-malware-dar:1.1.0-20140915-091235,fto.kadaster.nl,28,Amsterdam
ftu279.fto.kadaster.nl,pdok,pdok-nfs,10.60.57.19,10.252.120.225,fto,PLP_BEHEER_2_0_21_0,,1,1.96 GB,PLP Kadaster beheertooling,pdok-nfs-dar:1.0.1.6,fto.kadaster.nl,7965,Almere
ftu287.fto.kadaster.nl,roo,roo-geoip1,10.60.57.27,10.252.121.91,fto,PLP_ROO_1_0_12_0,10.60.119.144,1,1.96 GB,RO-online,roo-plp-geoip-dar:2.2.7.203,fto.kadaster.nl,28,Almere
ftu293.fto.kadaster.nl,pdok,pdok-nfstiles,10.60.57.33,10.252.120.224,fto,PLP_BEHEER_2_0_21_0,,1,1.96 GB,PLP Kadaster beheertooling,pdok-nfstiles-dar:1.0.0.0,fto.kadaster.nl,4015,Almere
ftu295.fto.kadaster.nl,kadnl,kadnl-nfs,10.60.57.35,10.252.121.52,fto,PLP_BEHEER_2_0_21_0,,1,1.96 GB,PLP Kadaster beheertooling,,fto.kadaster.nl,75,Almere
ftu297.fto.kadaster.nl,dba,roodb,10.60.57.37,10.252.122.201,fto,HDP_1_1_2_0,10.60.119.189,8,31.43 GB,RO-online,,fto.kadaster.nl,268,Almere
ftu300.fto.kadaster.nl,bgt,bgt-app-cs,10.60.57.40,10.252.121.252,fto,JAP_4_0_12_0,10.60.119.151,2,3.87 GB,BGT-LV,bgt-controle-dar:2.0.63.05,fto.kadaster.nl,28,Amsterdam
ftu303.fto.kadaster.nl,bgt,bgt-app-cs,10.60.57.43,10.252.121.240,fto,JAP_4_0_12_0,10.60.119.151,2,3.87 GB,BGT-LV,bgt-controle-dar:2.0.63.05,fto.kadaster.nl,28,Almere
ftu304.fto.kadaster.nl,roo,roo-web,10.60.57.44,10.252.122.16,fto,PLP_ROO_1_0_12_0,10.60.119.176,2,3.86 GB,RO-online,roo-plp-web-dar:2.2.7.203,fto.kadaster.nl,28,Amsterdam
ftu306.fto.kadaster.nl,dba,pdok-ngrdb,10.60.57.46,10.252.120.193,fto,HDP_1_1_2_0,10.60.119.152,2,3.86 GB,PDOK,,fto.kadaster.nl,508,Amsterdam
ftu313.fto.kadaster.nl,dba,pdok-db,10.60.57.53,10.252.120.243,fto,HDP_1_1_2_0,10.60.119.216,8,31.43 GB,PDOK,,fto.kadaster.nl,868,Almere
ftu317.fto.kadaster.nl,pdok,pdok-fme,10.60.57.57,10.252.120.229,fto,PLP_PDOK_1_0_7_0,,8,15.70 GB,PDOK,,fto.kadaster.nl,565,Almere
ftu319.fto.kadaster.nl,roo,roo-geoip2,10.60.57.59,10.252.122.35,fto,PLP_ROO_1_0_12_0,10.60.119.251,4,7.80 GB,RO-online,roo-plp-geoip-unreg-dar:2.2.7.203,fto.kadaster.nl,28,Almere
ftu328.fto.kadaster.nl,dba,roodb,10.60.57.68,10.252.122.202,fto,HDP_1_1_2_0,10.60.119.189,8,31.43 GB,RO-online,,fto.kadaster.nl,268,Amsterdam
ftu333.fto.kadaster.nl,roo,roo-geosec,10.60.57.73,10.252.122.15,fto,PLP_ROO_1_0_12_0,10.60.119.143,4,7.80 GB,RO-online,roo-plp-geosec-dar:2.2.7.203,fto.kadaster.nl,28,Almere
ftu337.fto.kadaster.nl,kik,kik-inzage,10.60.57.77,10.252.121.225,fto,JAP_4_0_12_0,10.60.118.2,1,1.96 GB,KIK Inzage (obv POL),kikinzage-dar:2.0.0.6,fto.kadaster.nl,28,Almere
ftu339.fto.kadaster.nl,roo,roo-nfs,10.60.57.79,10.252.122.53,fto,PLP_ROO_1_0_12_0,,1,1.96 GB,RO-online,,fto.kadaster.nl,2065,Almere
ftu343.fto.kadaster.nl,dba,pdok-appsdb,10.60.57.83,10.252.121.229,fto,HDP_1_1_2_0,10.60.118.3,2,3.86 GB,PDOK,,fto.kadaster.nl,151,Almere
ftu348.fto.kadaster.nl,roo,roo-geoip1,10.60.57.88,10.252.121.90,fto,PLP_ROO_1_0_12_0,10.60.119.144,1,1.96 GB,RO-online,roo-plp-geoip-dar:2.2.7.203,fto.kadaster.nl,28,Amsterdam
ftu352.fto.kadaster.nl,kik,kik-inzage,10.60.57.92,10.252.121.231,fto,JAP_4_0_12_0,10.60.118.2,1,1.96 GB,KIK Inzage (obv POL),kikinzage-dar:2.0.0.6,fto.kadaster.nl,28,Amsterdam
ftu359.fto.kadaster.nl,roo,roo-imp,10.60.57.99,10.252.122.11,fto,PLP_ROO_1_0_12_0,10.60.119.243,4,7.80 GB,RO-online,roo-plp-imp-dar:2.2.7.203,fto.kadaster.nl,28,Almere
